driverId,circuitId,lap,statusId,position_lap,driver_name
856,6,70,11,12,Nyck de Vries
856,14,34,1,10,Nyck de Vries
856,70,13,11,18,Nyck de Vries
856,6,18,11,12,Nyck de Vries
856,7,54,11,18,Nyck de Vries
856,79,16,1,19,Nyck de Vries
856,3,1,11,17,Nyck de Vries
856,7,39,11,18,Nyck de Vries
856,7,32,11,14,Nyck de Vries
856,9,31,1,17,Nyck de Vries
856,5,41,11,11,Nyck de Vries
856,6,38,11,12,Nyck de Vries
856,79,54,1,18,Nyck de Vries
856,77,35,1,15,Nyck de Vries
856,3,4,11,19,Nyck de Vries
856,6,21,11,12,Nyck de Vries
856,7,15,11,17,Nyck de Vries
856,14,29,1,13,Nyck de Vries
856,6,1,11,16,Nyck de Vries
856,9,5,1,17,Nyck de Vries
856,6,12,11,12,Nyck de Vries
856,70,4,11,18,Nyck de Vries
856,1,38,4,16,Nyck de Vries
856,6,73,11,12,Nyck de Vries
856,1,53,4,16,Nyck de Vries
856,70,6,11,18,Nyck de Vries
856,5,37,11,11,Nyck de Vries
856,14,8,1,8,Nyck de Vries
856,77,49,1,14,Nyck de Vries
856,6,35,11,12,Nyck de Vries
856,1,52,4,16,Nyck de Vries
856,70,31,11,15,Nyck de Vries
856,3,43,11,13,Nyck de Vries
856,70,5,11,19,Nyck de Vries
856,77,35,1,15,Nyck de Vries
856,70,68,11,15,Nyck de Vries
856,3,3,11,19,Nyck de Vries
856,14,24,1,13,Nyck de Vries
856,9,47,1,17,Nyck de Vries
856,3,30,11,14,Nyck de Vries
856,1,53,4,16,Nyck de Vries
856,9,32,1,16,Nyck de Vries
856,79,32,1,18,Nyck de Vries
856,6,5,11,12,Nyck de Vries
856,79,17,1,19,Nyck de Vries
856,6,12,11,12,Nyck de Vries
856,6,7,11,12,Nyck de Vries
856,14,38,1,10,Nyck de Vries
856,70,35,11,15,Nyck de Vries
856,79,15,1,17,Nyck de Vries
856,78,7,1,17,Nyck de Vries
856,6,45,11,12,Nyck de Vries
856,79,13,1,17,Nyck de Vries
856,3,38,11,14,Nyck de Vries
856,77,29,1,15,Nyck de Vries
856,1,47,4,17,Nyck de Vries
856,7,67,11,18,Nyck de Vries
856,6,8,11,12,Nyck de Vries
856,77,8,1,17,Nyck de Vries
856,3,12,11,18,Nyck de Vries
856,79,41,1,18,Nyck de Vries
856,3,54,11,14,Nyck de Vries
856,77,2,1,18,Nyck de Vries
856,7,52,11,19,Nyck de Vries
856,3,37,11,13,Nyck de Vries
856,9,45,1,17,Nyck de Vries
856,79,36,1,18,Nyck de Vries
856,4,17,11,15,Nyck de Vries
856,79,34,1,18,Nyck de Vries
856,14,7,1,8,Nyck de Vries
856,14,28,1,13,Nyck de Vries
856,70,55,11,15,Nyck de Vries
856,4,45,11,14,Nyck de Vries
856,6,64,11,13,Nyck de Vries
856,9,33,1,16,Nyck de Vries
856,77,39,1,15,Nyck de Vries
856,70,69,11,15,Nyck de Vries
856,1,33,4,17,Nyck de Vries
856,1,2,4,14,Nyck de Vries
856,3,47,11,14,Nyck de Vries
856,7,15,11,17,Nyck de Vries
856,4,41,11,15,Nyck de Vries
856,6,9,11,12,Nyck de Vries
856,14,3,1,8,Nyck de Vries
856,70,57,11,15,Nyck de Vries
856,3,46,11,14,Nyck de Vries
856,6,59,11,13,Nyck de Vries
856,4,18,11,15,Nyck de Vries
856,6,32,11,12,Nyck de Vries
856,1,28,4,17,Nyck de Vries
856,77,28,1,15,Nyck de Vries
856,7,3,11,17,Nyck de Vries
856,4,22,11,13,Nyck de Vries
856,6,72,11,12,Nyck de Vries
856,3,22,11,14,Nyck de Vries
856,79,28,1,19,Nyck de Vries
856,79,33,1,18,Nyck de Vries
856,4,12,11,19,Nyck de Vries
856,70,15,11,19,Nyck de Vries
856,4,22,11,13,Nyck de Vries
856,3,28,11,14,Nyck de Vries
856,79,16,1,19,Nyck de Vries
856,77,28,1,15,Nyck de Vries
856,70,66,11,15,Nyck de Vries
856,77,41,1,14,Nyck de Vries
856,79,50,1,18,Nyck de Vries
856,79,49,1,18,Nyck de Vries
856,14,28,1,13,Nyck de Vries
856,14,7,1,8,Nyck de Vries
856,7,20,11,17,Nyck de Vries
856,7,48,11,19,Nyck de Vries
856,77,22,1,15,Nyck de Vries
856,3,54,11,14,Nyck de Vries
856,9,18,1,14,Nyck de Vries
856,73,5,3,16,Nyck de Vries
856,3,55,11,14,Nyck de Vries
856,6,45,11,12,Nyck de Vries
856,7,40,11,18,Nyck de Vries
856,1,37,4,16,Nyck de Vries
856,1,18,4,17,Nyck de Vries
856,6,17,11,12,Nyck de Vries
856,78,29,1,17,Nyck de Vries
856,14,6,1,8,Nyck de Vries
856,79,42,1,18,Nyck de Vries
856,4,13,11,18,Nyck de Vries
856,3,36,11,14,Nyck de Vries
856,79,41,1,18,Nyck de Vries
856,3,33,11,14,Nyck de Vries
856,3,25,11,14,Nyck de Vries
856,6,63,11,13,Nyck de Vries
856,7,62,11,18,Nyck de Vries
856,7,3,11,17,Nyck de Vries
856,77,10,1,14,Nyck de Vries
856,3,46,11,14,Nyck de Vries
856,79,17,1,19,Nyck de Vries
856,78,8,1,17,Nyck de Vries
856,14,22,1,14,Nyck de Vries
856,77,44,1,14,Nyck de Vries
856,6,47,11,12,Nyck de Vries
856,4,63,11,13,Nyck de Vries
856,70,46,11,15,Nyck de Vries
856,77,41,1,14,Nyck de Vries
856,77,35,1,15,Nyck de Vries
856,70,52,11,15,Nyck de Vries
856,14,10,1,8,Nyck de Vries
856,70,63,11,15,Nyck de Vries
856,73,6,3,16,Nyck de Vries
856,73,3,3,16,Nyck de Vries
856,3,38,11,13,Nyck de Vries
856,73,4,3,16,Nyck de Vries
856,7,54,11,18,Nyck de Vries
856,6,50,11,12,Nyck de Vries
856,6,37,11,12,Nyck de Vries
856,6,66,11,13,Nyck de Vries
856,3,52,11,15,Nyck de Vries
856,14,14,1,9,Nyck de Vries
856,73,6,3,16,Nyck de Vries
856,1,24,4,16,Nyck de Vries
856,73,3,3,17,Nyck de Vries
856,79,30,1,18,Nyck de Vries
856,3,42,11,12,Nyck de Vries
856,70,67,11,15,Nyck de Vries
856,70,46,11,15,Nyck de Vries
856,7,62,11,18,Nyck de Vries
857,73,23,1,13,Oscar Piastri
857,10,10,1,2,Oscar Piastri
857,1,5,1,13,Oscar Piastri
857,79,9,11,18,Oscar Piastri
857,79,41,11,19,Oscar Piastri
857,1,26,1,11,Oscar Piastri
857,79,26,11,18,Oscar Piastri
857,79,52,11,19,Oscar Piastri
857,70,15,11,16,Oscar Piastri
857,4,6,11,11,Oscar Piastri
857,6,41,11,11,Oscar Piastri
857,6,59,11,11,Oscar Piastri
857,7,22,1,11,Oscar Piastri
857,70,47,11,19,Oscar Piastri
857,7,14,1,10,Oscar Piastri
857,7,1,1,7,Oscar Piastri
857,7,36,1,11,Oscar Piastri
857,4,60,11,13,Oscar Piastri
857,7,54,1,12,Oscar Piastri
857,73,12,1,13,Oscar Piastri
857,9,29,1,5,Oscar Piastri
857,70,9,11,13,Oscar Piastri
857,11,35,1,3,Oscar Piastri
857,73,7,1,11,Oscar Piastri
857,1,34,1,11,Oscar Piastri
857,7,36,1,12,Oscar Piastri
857,70,63,11,19,Oscar Piastri
857,70,11,11,13,Oscar Piastri
857,70,33,11,19,Oscar Piastri
857,6,4,11,11,Oscar Piastri
857,1,42,1,11,Oscar Piastri
857,11,67,1,5,Oscar Piastri
857,6,17,11,11,Oscar Piastri
857,73,10,1,14,Oscar Piastri
857,9,17,1,2,Oscar Piastri
857,79,51,11,19,Oscar Piastri
857,1,21,1,10,Oscar Piastri
857,73,16,1,13,Oscar Piastri
857,7,10,1,5,Oscar Piastri
857,6,33,11,11,Oscar Piastri
857,1,22,1,11,Oscar Piastri
857,1,38,1,11,Oscar Piastri
857,4,16,11,7,Oscar Piastri
857,77,26,1,17,Oscar Piastri
857,70,45,11,19,Oscar Piastri
857,11,4,1,2,Oscar Piastri
857,4,41,11,11,Oscar Piastri
857,4,52,11,13,Oscar Piastri
857,77,45,1,16,Oscar Piastri
857,11,21,1,4,Oscar Piastri
857,7,43,1,13,Oscar Piastri
857,79,4,11,16,Oscar Piastri
857,9,51,1,4,Oscar Piastri
857,70,42,11,19,Oscar Piastri
857,70,53,11,19,Oscar Piastri
857,6,36,11,11,Oscar Piastri
857,4,12,11,9,Oscar Piastri
857,11,61,1,5,Oscar Piastri
857,4,2,11,11,Oscar Piastri
857,77,4,1,19,Oscar Piastri
857,70,40,11,15,Oscar Piastri
857,73,24,1,13,Oscar Piastri
857,11,63,1,5,Oscar Piastri
857,79,3,11,14,Oscar Piastri
857,6,15,11,11,Oscar Piastri
857,11,58,1,5,Oscar Piastri
857,70,12,11,13,Oscar Piastri
857,9,9,1,3,Oscar Piastri
857,7,23,1,10,Oscar Piastri
857,77,6,1,19,Oscar Piastri
857,70,66,11,18,Oscar Piastri
857,6,33,11,11,Oscar Piastri
857,79,43,11,19,Oscar Piastri
857,7,16,1,10,Oscar Piastri
857,9,12,1,2,Oscar Piastri
857,4,9,11,10,Oscar Piastri
857,4,25,11,11,Oscar Piastri
857,70,50,11,19,Oscar Piastri
857,10,30,1,3,Oscar Piastri
857,9,31,1,5,Oscar Piastri
857,4,14,11,7,Oscar Piastri
857,4,14,11,7,Oscar Piastri
857,3,10,10,16,Oscar Piastri
857,77,26,1,17,Oscar Piastri
857,4,9,11,9,Oscar Piastri
857,6,54,11,10,Oscar Piastri
857,11,68,1,5,Oscar Piastri
857,79,12,11,18,Oscar Piastri
857,79,23,11,18,Oscar Piastri
857,7,48,1,13,Oscar Piastri
857,79,25,11,18,Oscar Piastri
857,73,35,1,13,Oscar Piastri
857,70,47,11,19,Oscar Piastri
857,7,13,1,10,Oscar Piastri
857,1,50,1,11,Oscar Piastri
857,77,4,1,19,Oscar Piastri
857,3,6,10,16,Oscar Piastri
857,73,25,1,13,Oscar Piastri
857,4,46,11,11,Oscar Piastri
857,9,20,1,3,Oscar Piastri
857,7,50,1,13,Oscar Piastri
857,3,10,10,16,Oscar Piastri
857,6,42,11,11,Oscar Piastri
857,5,63,11,11,Oscar Piastri
857,73,17,1,13,Oscar Piastri
857,4,20,11,11,Oscar Piastri
857,73,42,1,13,Oscar Piastri
857,11,56,1,4,Oscar Piastri
857,79,21,11,18,Oscar Piastri
857,1,41,1,11,Oscar Piastri
857,7,50,1,13,Oscar Piastri
857,1,49,1,11,Oscar Piastri
857,70,2,11,15,Oscar Piastri
857,79,21,11,18,Oscar Piastri
857,70,19,11,15,Oscar Piastri
857,4,44,11,11,Oscar Piastri
857,73,21,1,13,Oscar Piastri
857,4,5,11,11,Oscar Piastri
857,73,23,1,13,Oscar Piastri
857,11,65,1,5,Oscar Piastri
857,70,53,11,19,Oscar Piastri
857,11,65,1,5,Oscar Piastri
857,79,10,11,18,Oscar Piastri
857,4,36,11,7,Oscar Piastri
857,70,63,11,19,Oscar Piastri
857,1,50,1,11,Oscar Piastri
857,9,39,1,4,Oscar Piastri
857,6,2,11,11,Oscar Piastri
857,1,35,1,11,Oscar Piastri
857,9,28,1,3,Oscar Piastri
857,1,24,1,11,Oscar Piastri
857,6,66,11,10,Oscar Piastri
857,7,66,1,12,Oscar Piastri
857,7,25,1,10,Oscar Piastri
857,10,25,1,3,Oscar Piastri
857,70,21,11,15,Oscar Piastri
857,11,5,1,2,Oscar Piastri
857,11,63,1,5,Oscar Piastri
857,7,22,1,10,Oscar Piastri
857,7,67,1,12,Oscar Piastri
857,10,16,1,2,Oscar Piastri
857,9,7,1,2,Oscar Piastri
857,6,55,11,10,Oscar Piastri
857,4,25,11,11,Oscar Piastri
857,9,16,1,3,Oscar Piastri
857,9,28,1,3,Oscar Piastri
857,4,54,11,13,Oscar Piastri
857,9,26,1,3,Oscar Piastri
857,3,3,10,16,Oscar Piastri
857,1,12,1,11,Oscar Piastri
857,79,18,11,18,Oscar Piastri
857,77,45,1,17,Oscar Piastri
857,1,37,1,11,Oscar Piastri
857,79,50,11,19,Oscar Piastri
857,1,2,1,13,Oscar Piastri
857,9,2,1,3,Oscar Piastri
857,9,27,1,3,Oscar Piastri
857,7,20,1,11,Oscar Piastri
857,5,27,11,11,Oscar Piastri
857,7,60,1,12,Oscar Piastri
857,6,54,11,10,Oscar Piastri
857,6,39,11,11,Oscar Piastri
857,73,39,1,13,Oscar Piastri
857,79,13,11,19,Oscar Piastri
857,77,46,1,16,Oscar Piastri
857,11,64,1,5,Oscar Piastri
857,9,10,1,3,Oscar Piastri
857,79,41,11,19,Oscar Piastri
857,9,41,1,4,Oscar Piastri
857,79,24,11,18,Oscar Piastri
857,6,34,11,11,Oscar Piastri
857,7,46,1,13,Oscar Piastri
857,11,62,1,5,Oscar Piastri
857,70,43,11,19,Oscar Piastri
857,6,70,11,10,Oscar Piastri
857,4,38,11,7,Oscar Piastri
857,7,36,1,12,Oscar Piastri
857,7,66,1,12,Oscar Piastri
857,77,25,1,17,Oscar Piastri
857,79,43,11,19,Oscar Piastri
857,70,15,11,16,Oscar Piastri
857,7,48,1,13,Oscar Piastri
857,4,38,11,7,Oscar Piastri
857,3,5,10,16,Oscar Piastri
857,11,59,1,5,Oscar Piastri
857,4,6,11,12,Oscar Piastri
857,73,26,1,13,Oscar Piastri
857,11,16,1,2,Oscar Piastri
857,3,10,10,16,Oscar Piastri
857,70,47,11,19,Oscar Piastri
857,10,15,1,2,Oscar Piastri
857,11,10,1,2,Oscar Piastri
857,11,48,1,5,Oscar Piastri
857,6,15,11,11,Oscar Piastri
857,70,5,11,15,Oscar Piastri
857,11,9,1,2,Oscar Piastri
857,7,3,1,7,Oscar Piastri
857,1,44,1,11,Oscar Piastri
857,70,65,11,19,Oscar Piastri
857,5,31,11,11,Oscar Piastri
857,79,50,11,19,Oscar Piastri
857,9,51,1,4,Oscar Piastri
857,3,9,10,16,Oscar Piastri
857,3,9,10,16,Oscar Piastri
857,7,56,1,12,Oscar Piastri
857,73,27,1,13,Oscar Piastri
857,4,9,11,9,Oscar Piastri
857,5,39,11,10,Oscar Piastri
857,70,17,11,16,Oscar Piastri
857,10,51,1,4,Oscar Piastri
857,10,49,1,4,Oscar Piastri
857,7,68,1,12,Oscar Piastri
857,6,29,11,11,Oscar Piastri
857,7,45,1,13,Oscar Piastri
857,4,1,11,10,Oscar Piastri
857,11,1,1,2,Oscar Piastri
857,73,24,1,13,Oscar Piastri
857,73,27,1,13,Oscar Piastri
857,3,1,10,15,Oscar Piastri
857,7,63,1,12,Oscar Piastri
857,79,41,11,19,Oscar Piastri
857,70,58,11,19,Oscar Piastri
857,70,5,11,15,Oscar Piastri
857,7,12,1,10,Oscar Piastri
857,73,3,1,11,Oscar Piastri
857,7,23,1,10,Oscar Piastri
857,1,8,1,10,Oscar Piastri
857,70,11,11,13,Oscar Piastri
857,1,36,1,11,Oscar Piastri
857,73,5,1,11,Oscar Piastri
857,7,54,1,12,Oscar Piastri
857,9,28,1,3,Oscar Piastri
857,77,38,1,17,Oscar Piastri
857,4,21,11,11,Oscar Piastri
857,1,47,1,11,Oscar Piastri
857,77,27,1,17,Oscar Piastri
857,3,10,10,16,Oscar Piastri
857,73,27,1,13,Oscar Piastri
857,70,57,11,19,Oscar Piastri
857,7,47,1,13,Oscar Piastri
857,73,29,1,13,Oscar Piastri
857,4,11,11,9,Oscar Piastri
857,4,5,11,11,Oscar Piastri
857,9,37,1,3,Oscar Piastri
857,4,19,11,12,Oscar Piastri
857,10,24,1,3,Oscar Piastri
857,7,66,1,12,Oscar Piastri
857,6,55,11,10,Oscar Piastri
857,11,66,1,5,Oscar Piastri
857,79,24,11,18,Oscar Piastri
857,73,19,1,13,Oscar Piastri
857,74,46,1,13,Oscar Piastri
857,4,33,11,11,Oscar Piastri
857,70,68,11,18,Oscar Piastri
857,7,55,1,12,Oscar Piastri
857,70,15,11,16,Oscar Piastri
857,70,39,11,16,Oscar Piastri
857,1,29,1,11,Oscar Piastri
857,1,49,1,11,Oscar Piastri
857,9,32,1,5,Oscar Piastri
857,11,58,1,5,Oscar Piastri
857,9,18,1,3,Oscar Piastri
857,74,46,1,13,Oscar Piastri
857,79,27,11,18,Oscar Piastri
857,4,61,11,12,Oscar Piastri
857,4,61,11,12,Oscar Piastri
857,3,10,10,16,Oscar Piastri
857,4,7,11,11,Oscar Piastri
857,70,11,11,13,Oscar Piastri
857,1,4,1,12,Oscar Piastri
857,79,26,11,18,Oscar Piastri
857,7,60,1,12,Oscar Piastri
857,10,23,1,3,Oscar Piastri
857,77,2,1,19,Oscar Piastri
857,1,48,1,11,Oscar Piastri
857,11,67,1,5,Oscar Piastri
857,77,45,1,17,Oscar Piastri
857,7,13,1,10,Oscar Piastri
857,73,21,1,13,Oscar Piastri
857,79,9,11,18,Oscar Piastri
857,7,24,1,10,Oscar Piastri
857,79,47,11,19,Oscar Piastri
857,7,54,1,12,Oscar Piastri
857,5,11,11,10,Oscar Piastri
857,7,54,1,12,Oscar Piastri
857,11,58,1,5,Oscar Piastri
857,79,48,11,19,Oscar Piastri
857,7,63,1,12,Oscar Piastri
857,4,60,11,13,Oscar Piastri
857,9,8,1,3,Oscar Piastri
857,7,15,1,10,Oscar Piastri
857,73,45,1,13,Oscar Piastri
857,9,2,1,2,Oscar Piastri
857,4,41,11,12,Oscar Piastri
857,73,16,1,13,Oscar Piastri
857,3,5,10,16,Oscar Piastri
857,70,31,11,19,Oscar Piastri
857,11,10,1,2,Oscar Piastri
857,11,66,1,5,Oscar Piastri
857,9,39,1,4,Oscar Piastri
857,70,69,11,18,Oscar Piastri
857,11,8,1,2,Oscar Piastri
857,10,43,1,4,Oscar Piastri
857,4,30,11,11,Oscar Piastri
857,4,40,11,12,Oscar Piastri
857,4,4,11,12,Oscar Piastri
857,73,7,1,11,Oscar Piastri
857,4,40,11,13,Oscar Piastri
857,11,49,1,4,Oscar Piastri
857,10,29,1,3,Oscar Piastri
857,11,10,1,2,Oscar Piastri
857,1,19,1,10,Oscar Piastri
857,6,69,11,10,Oscar Piastri
857,4,36,11,7,Oscar Piastri
857,1,18,1,10,Oscar Piastri
857,1,17,1,10,Oscar Piastri
857,5,20,11,11,Oscar Piastri
857,73,28,1,13,Oscar Piastri
857,7,21,1,11,Oscar Piastri
857,70,18,11,15,Oscar Piastri
857,77,19,1,17,Oscar Piastri
857,9,18,1,2,Oscar Piastri
857,76,10,1,17,Oscar Piastri
857,4,14,11,7,Oscar Piastri
857,4,12,11,9,Oscar Piastri
857,70,15,11,16,Oscar Piastri
857,10,25,1,3,Oscar Piastri
857,1,8,1,10,Oscar Piastri
857,70,16,11,16,Oscar Piastri
857,6,38,11,11,Oscar Piastri
857,6,5,11,11,Oscar Piastri
857,11,67,1,5,Oscar Piastri
857,10,16,1,2,Oscar Piastri
857,4,47,11,11,Oscar Piastri
857,9,29,1,4,Oscar Piastri
857,9,8,1,2,Oscar Piastri
857,7,64,1,12,Oscar Piastri
857,1,48,1,11,Oscar Piastri
857,9,27,1,3,Oscar Piastri
857,70,43,11,19,Oscar Piastri
857,4,20,11,11,Oscar Piastri
857,11,4,1,2,Oscar Piastri
857,6,64,11,11,Oscar Piastri
857,7,14,1,10,Oscar Piastri
857,1,10,1,10,Oscar Piastri
857,11,62,1,5,Oscar Piastri
857,6,74,11,10,Oscar Piastri
857,6,48,11,11,Oscar Piastri
857,9,12,1,2,Oscar Piastri
857,7,5,1,7,Oscar Piastri
857,73,24,1,13,Oscar Piastri
857,1,40,1,11,Oscar Piastri
857,1,3,1,13,Oscar Piastri
857,73,48,1,12,Oscar Piastri
857,9,28,1,3,Oscar Piastri
857,4,6,11,12,Oscar Piastri
857,79,43,11,19,Oscar Piastri
857,1,24,1,11,Oscar Piastri
857,70,24,11,18,Oscar Piastri
857,7,64,1,12,Oscar Piastri
857,5,34,11,11,Oscar Piastri
857,6,37,11,11,Oscar Piastri
857,4,60,11,12,Oscar Piastri
857,77,2,1,19,Oscar Piastri
857,6,32,11,11,Oscar Piastri
857,4,30,11,11,Oscar Piastri
857,70,10,11,14,Oscar Piastri
857,70,26,11,19,Oscar Piastri
857,4,12,11,9,Oscar Piastri
857,6,6,11,11,Oscar Piastri
857,6,34,11,11,Oscar Piastri
857,9,23,1,3,Oscar Piastri
857,5,22,11,11,Oscar Piastri
857,79,49,11,19,Oscar Piastri
857,4,35,11,7,Oscar Piastri
857,7,12,1,10,Oscar Piastri
857,4,56,11,13,Oscar Piastri
857,70,62,11,19,Oscar Piastri
857,7,61,1,12,Oscar Piastri
857,3,7,10,16,Oscar Piastri
857,4,43,11,11,Oscar Piastri
857,4,37,11,7,Oscar Piastri
857,73,41,1,13,Oscar Piastri
857,77,27,1,17,Oscar Piastri
857,6,16,11,11,Oscar Piastri
857,73,39,1,13,Oscar Piastri
857,7,64,1,12,Oscar Piastri
857,70,61,11,19,Oscar Piastri
857,11,60,1,5,Oscar Piastri
857,6,15,11,11,Oscar Piastri
857,4,65,11,12,Oscar Piastri
857,11,11,1,2,Oscar Piastri
857,77,12,1,18,Oscar Piastri
857,11,50,1,4,Oscar Piastri
857,4,25,11,11,Oscar Piastri
857,7,36,1,6,Oscar Piastri
857,11,63,1,5,Oscar Piastri
857,7,20,1,12,Oscar Piastri
857,11,22,1,4,Oscar Piastri
857,11,59,1,5,Oscar Piastri
857,70,19,11,15,Oscar Piastri
857,10,41,1,3,Oscar Piastri
857,79,2,11,14,Oscar Piastri
857,7,16,1,10,Oscar Piastri
857,70,27,11,19,Oscar Piastri
857,77,11,1,18,Oscar Piastri
857,73,50,1,11,Oscar Piastri
857,9,2,1,2,Oscar Piastri
857,7,56,1,12,Oscar Piastri
857,7,55,1,12,Oscar Piastri
857,7,14,1,10,Oscar Piastri
857,11,61,1,5,Oscar Piastri
857,11,2,1,2,Oscar Piastri
857,7,35,1,7,Oscar Piastri
857,6,28,11,11,Oscar Piastri
857,4,19,11,12,Oscar Piastri
857,79,40,11,19,Oscar Piastri
857,6,71,11,10,Oscar Piastri
857,4,36,11,7,Oscar Piastri
857,77,7,1,19,Oscar Piastri
857,73,21,1,13,Oscar Piastri
857,70,57,11,19,Oscar Piastri
857,6,15,11,11,Oscar Piastri
857,77,46,1,16,Oscar Piastri
857,7,60,1,12,Oscar Piastri
857,7,22,1,11,Oscar Piastri
857,1,20,1,10,Oscar Piastri
857,79,21,11,18,Oscar Piastri
857,70,69,11,18,Oscar Piastri
857,6,16,11,11,Oscar Piastri
857,79,49,11,19,Oscar Piastri
857,6,5,11,11,Oscar Piastri
857,6,25,11,11,Oscar Piastri
857,73,43,1,13,Oscar Piastri
857,6,72,11,10,Oscar Piastri
857,7,22,1,10,Oscar Piastri
857,6,16,11,11,Oscar Piastri
857,1,50,1,11,Oscar Piastri
857,77,40,1,17,Oscar Piastri
857,7,55,1,12,Oscar Piastri
857,79,41,11,19,Oscar Piastri
857,9,10,1,3,Oscar Piastri
857,11,36,1,3,Oscar Piastri
857,79,18,11,18,Oscar Piastri
857,4,41,11,12,Oscar Piastri
857,7,4,1,7,Oscar Piastri
857,10,49,1,4,Oscar Piastri
857,73,2,1,11,Oscar Piastri
857,7,61,1,12,Oscar Piastri
857,70,1,11,15,Oscar Piastri
857,1,9,1,10,Oscar Piastri
857,70,11,11,13,Oscar Piastri
857,9,7,1,2,Oscar Piastri
857,11,21,1,4,Oscar Piastri
857,7,42,1,13,Oscar Piastri
857,79,27,11,18,Oscar Piastri
857,77,34,1,17,Oscar Piastri
857,7,29,1,10,Oscar Piastri
857,70,53,11,19,Oscar Piastri
857,5,5,11,11,Oscar Piastri
857,7,2,1,7,Oscar Piastri
857,79,12,11,18,Oscar Piastri
857,5,35,11,10,Oscar Piastri
857,70,23,11,18,Oscar Piastri
857,1,9,1,10,Oscar Piastri
857,77,42,1,17,Oscar Piastri
857,4,23,11,11,Oscar Piastri
857,6,58,11,11,Oscar Piastri
857,73,44,1,13,Oscar Piastri
857,70,31,11,19,Oscar Piastri
857,77,11,1,18,Oscar Piastri
857,73,47,1,12,Oscar Piastri
857,7,23,1,10,Oscar Piastri
857,5,48,11,11,Oscar Piastri
857,1,48,1,11,Oscar Piastri
857,11,9,1,2,Oscar Piastri
857,10,12,1,2,Oscar Piastri
857,70,2,11,15,Oscar Piastri
857,1,11,1,11,Oscar Piastri
857,7,7,1,6,Oscar Piastri
857,9,21,1,3,Oscar Piastri
857,1,18,1,10,Oscar Piastri
857,73,12,1,13,Oscar Piastri
857,4,35,11,9,Oscar Piastri
857,3,9,10,16,Oscar Piastri
857,1,51,1,11,Oscar Piastri
857,9,41,1,4,Oscar Piastri
857,9,37,1,3,Oscar Piastri
857,79,40,11,19,Oscar Piastri
857,1,50,1,11,Oscar Piastri
857,1,23,1,11,Oscar Piastri
857,7,47,1,13,Oscar Piastri
857,79,42,11,19,Oscar Piastri
857,77,44,1,16,Oscar Piastri
857,6,68,11,10,Oscar Piastri
857,1,54,1,11,Oscar Piastri
857,6,72,11,10,Oscar Piastri
857,4,52,11,13,Oscar Piastri
857,9,19,1,3,Oscar Piastri
857,1,9,1,10,Oscar Piastri
857,1,50,1,11,Oscar Piastri
857,77,16,1,17,Oscar Piastri
857,11,6,1,2,Oscar Piastri
857,70,31,11,19,Oscar Piastri
857,7,23,1,10,Oscar Piastri
857,4,40,11,13,Oscar Piastri
857,73,4,1,11,Oscar Piastri
857,6,2,11,11,Oscar Piastri
857,11,61,1,5,Oscar Piastri
857,6,60,11,11,Oscar Piastri
857,79,52,11,19,Oscar Piastri
857,6,37,11,11,Oscar Piastri
857,9,34,1,3,Oscar Piastri
857,1,10,1,11,Oscar Piastri
857,1,8,1,11,Oscar Piastri
857,77,16,1,17,Oscar Piastri
857,70,39,11,16,Oscar Piastri
857,70,37,11,17,Oscar Piastri
857,9,40,1,4,Oscar Piastri
857,79,17,11,18,Oscar Piastri
857,7,35,1,8,Oscar Piastri
857,79,28,11,18,Oscar Piastri
857,4,61,11,13,Oscar Piastri
857,70,38,11,16,Oscar Piastri
857,4,44,11,11,Oscar Piastri
857,4,19,11,12,Oscar Piastri
857,6,30,11,11,Oscar Piastri
857,7,1,1,5,Oscar Piastri
857,11,60,1,5,Oscar Piastri
857,6,63,11,11,Oscar Piastri
857,3,9,10,16,Oscar Piastri
857,5,5,11,11,Oscar Piastri
857,6,23,11,11,Oscar Piastri
857,6,14,11,11,Oscar Piastri
857,9,29,1,3,Oscar Piastri
857,9,40,1,3,Oscar Piastri
857,6,60,11,11,Oscar Piastri
857,79,20,11,18,Oscar Piastri
857,4,56,11,13,Oscar Piastri
857,1,23,1,11,Oscar Piastri
857,73,3,1,11,Oscar Piastri
857,73,16,1,13,Oscar Piastri
857,7,32,1,10,Oscar Piastri
857,79,5,11,18,Oscar Piastri
857,73,21,1,13,Oscar Piastri
857,4,48,11,11,Oscar Piastri
857,6,28,11,11,Oscar Piastri
857,6,67,11,10,Oscar Piastri
857,1,8,1,10,Oscar Piastri
857,7,16,1,10,Oscar Piastri
857,70,61,11,19,Oscar Piastri
857,4,24,11,11,Oscar Piastri
857,10,1,1,2,Oscar Piastri
857,70,12,11,13,Oscar Piastri
857,70,54,11,19,Oscar Piastri
857,7,24,1,10,Oscar Piastri
857,10,44,1,4,Oscar Piastri
857,10,50,1,4,Oscar Piastri
857,7,34,1,10,Oscar Piastri
857,6,28,11,11,Oscar Piastri
857,7,43,1,13,Oscar Piastri
857,1,41,1,11,Oscar Piastri
857,7,50,1,13,Oscar Piastri
857,7,35,1,6,Oscar Piastri
857,73,27,1,13,Oscar Piastri
857,73,4,1,11,Oscar Piastri
857,1,40,1,11,Oscar Piastri
857,73,31,1,13,Oscar Piastri
857,11,12,1,2,Oscar Piastri
857,6,58,11,10,Oscar Piastri
857,9,20,1,3,Oscar Piastri
